id,nation
27571,NewYork-NewYork-UnitedStates
27606,Bethesda-Maryland-UnitedStates
27633,Edinburgh-UnitedKingdom
27647,WashingtonD.C.-DistrictofColumbia-UnitedStates
27665,WashingtonD.C.-DistrictofColumbia-UnitedStates
27671,Rockville-Maryland-UnitedStates
27679,Dakar-Senegal
27689,Topsham-Vermont-UnitedStates
27753,Arlington-Virginia-UnitedStates
27816,Austin-Texas-UnitedStates
27835,London-UnitedKingdom
27860,Melbourne-Australia
27873,Sydney-Australia
27889,Melbourne-Australia
27936,England-UnitedKingdom
27982,Lippstadt-Germany
27987,Rotterdam-Netherlands
28024,Oakland-California-UnitedStates
28098,Waltham-Massachusetts-UnitedStates
28113,MiamiBeach-Florida-UnitedStates
28157,NewOrleans-Louisiana-UnitedStates
28245,WashingtonD.C.-DistrictofColumbia-UnitedStates
28267,NewYork-NewYork-UnitedStates
28278,Salvador-Brazil
28304,Seattle-Washington-UnitedStates
28336,Chicago-Illinois-UnitedStates
28341,SanFrancisco-California-UnitedStates
28349,California-UnitedStates
28354,SanFrancisco-California-UnitedStates
28366,NewYork-NewYork-UnitedStates
28378,AU
28396,Lugano-Switzerland
28454,Lyme-Connecticut-UnitedStates
28498,Lansdale-Pennsylvania-UnitedStates
28515,Toronto-Canada
28521,SilverSpring-Maryland-UnitedStates
28522,Millbrook-NewYork-UnitedStates
28562,London-UnitedKingdom
28691,b'\xc3\x8ele-de-France-France
28843,NoosaHeads-Australia
28889,LosAngeles-California-UnitedStates
28899,U.S.VirginIslands
28968,Melbourne-Australia
28991,California-UnitedStates
28997,JoshuaTree-California-UnitedStates
29070,Devonport-Australia
29114,SanFrancisco-California-UnitedStates
29198,Seattle-Washington-UnitedStates
29217,LosAngeles-California-UnitedStates
29250,NewYork-NewYork-UnitedStates
29253,Toronto-Canada
29275,Calgary-Canada
29356,SanFrancisco-California-UnitedStates
29369,MtJoy-Pennsylvania-UnitedStates
29378,NewYork-NewYork-UnitedStates
29381,SanFrancisco-California-UnitedStates
29382,Dallas-Texas-UnitedStates
29417,Cambridge-Massachusetts-UnitedStates
29430,Dallas-Texas-UnitedStates
29433,Budapest-Hungary
29447,SanFrancisco-California-UnitedStates
29475,NewYork-NewYork-UnitedStates
29511,Vancouver-Canada
29598,Erie-Pennsylvania-UnitedStates
29621,SanAntonio-Texas-UnitedStates
29628,Montreal-Canada
29667,Norwich-UnitedKingdom
29676,Uster-Switzerland
29719,NewHampshire-UnitedStates
29738,Thailand
29808,Markham-Canada
29810,Livingston-Texas-UnitedStates
29821,Singapore
29826,NewYork-NewYork-UnitedStates
30091,Toronto-Canada
30112,Singapore
30122,Quebec-Canada
30374,Paris-France
30393,Oakland-California-UnitedStates
30521,HenleyBeach-Australia
30539,NewYork-NewYork-UnitedStates
30555,JakartaCapitalRegion-Indonesia
30632,MapleGrove-Minnesota-UnitedStates
30683,Austin-Texas-UnitedStates
30692,FallsChurch-Virginia-UnitedStates
30712,Rhinebeck-NewYork-UnitedStates
30717,Gresham-Oregon-UnitedStates
30746,Copenhagen-Denmark
30796,Columbus-Ohio-UnitedStates
30822,Sydney-Australia
30827,Manchester-UnitedKingdom
30832,Seattle-Washington-UnitedStates
30854,London-UnitedKingdom
30868,Munich-Germany
30912,Portland-Oregon-UnitedStates
30955,Melbourne-Australia
30985,KefarSava-Israel
31025,CapeTown-SouthAfrica
31037,Yonkers-NewYork-UnitedStates
31075,PaloAlto-California-UnitedStates
31108,Washington-DistrictofColumbia-UnitedStates
31112,SaintMartin
31151,NewYork-NewYork-UnitedStates
31210,Austin-Texas-UnitedStates
31213,Boston-Massachusetts-UnitedStates
31219,London-UnitedKingdom
31242,Atlanta-Georgia-UnitedStates
31243,NewYork-NewYork-UnitedStates
31255,NewYork-NewYork-UnitedStates
31301,Malmo-Sweden
31305,Oslo-Norway
31315,SanFrancisco-California-UnitedStates
31339,SanFrancisco-California-UnitedStates
31350,Melbourne-Victoria-Australia
31355,NewYork-NewYork-UnitedStates
31360,Zagreb-Croatia
31404,London-UnitedKingdom
31428,Madrid-Spain
31455,Toronto-Canada
31599,Houston-Texas-UnitedStates
31601,Washington-DistrictofColumbia-UnitedStates
31627,Houston-Texas-UnitedStates
31654,TelAviv-Israel
31673,Chicago-Illinois-UnitedStates
31738,Oakville-Canada
31816,LosAngeles-California-UnitedStates
31875,GB
31894,SanJose-California-UnitedStates
31931,Houston-Texas-UnitedStates
31941,Copenhagen-Denmark
31964,SanDiego-California-UnitedStates
32003,Brisbane-Queensland-Australia
32005,NewYork-NewYork-UnitedStates
32006,Berlin-Germany
32015,WashingtonD.C.-DistrictofColumbia-UnitedStates
32047,Arlington-Virginia-UnitedStates
32122,Boston-Massachusetts-UnitedStates
32180,Portland-Oregon-UnitedStates
32189,Prague-CzechRepublic
32204,Washington-DistrictofColumbia-UnitedStates
32212,Vancouver-Canada
32223,NewYork-NewYork-UnitedStates
32264,Seattle-Washington-UnitedStates
32286,Moscow-Russia
32292,Amsterdam-Netherlands
32300,London-UnitedKingdom
32304,BayVillage-Ohio-UnitedStates
32374,Montreal-Canada
32383,Vancouver-Canada
32465,MountainView-California-UnitedStates
32469,NewYork-NewYork-UnitedStates
32518,Sutherland-Australia
32523,Colombes-France
32531,Suzhou-China
32539,DePere-Wisconsin-UnitedStates
32608,NewYork-NewYork-UnitedStates
32623,Minneapolis-Minnesota-UnitedStates
32659,Melbourne-Australia
32697,Minneapolis-Minnesota-UnitedStates
32756,Sydney-NewSouthWales-Australia
32768,Genolier-Switzerland
32775,Nice-France
32794,Kailua-Hawaii-UnitedStates
32816,Seattle-Washington-UnitedStates
32905,NewYork-NewYork-UnitedStates
32932,NewYork-NewYork-UnitedStates
32936,Tegucigalpa-Honduras
32971,London-UnitedKingdom
32985,Portogruaro-Italy
33123,Manchester-NewHampshire-UnitedStates
33131,GymeaBay-Australia
33134,Broome-Australia
33139,Sydney-NewSouthWales-Australia
33163,Calgary-Canada
33316,Stockholm-Sweden
33359,Washington-DistrictofColumbia-UnitedStates
33363,SantaMonica-California-UnitedStates
33380,NewYork-NewYork-UnitedStates
33384,LosAngeles-California-UnitedStates
33426,SantaBarbara-California-UnitedStates
33505,London-UnitedKingdom
33525,Acton-Massachusetts-UnitedStates
33573,SanFrancisco-California-UnitedStates
33644,Toronto-Canada
33662,LosAngeles-California-UnitedStates
33674,Kingston-NewYork-UnitedStates
33677,NewYork-NewYork-UnitedStates
33738,Cherrybrook-Australia
33808,NewYork-NewYork-UnitedStates
33896,SanFrancisco-California-UnitedStates
33902,Canada
33929,NewYork-NewYork-UnitedStates
33930,Bend-Oregon-UnitedStates
33935,ElSegundo-California-UnitedStates
34053,Singapore
34061,NewYork-NewYork-UnitedStates
34118,London-UnitedKingdom
34128,NewYork-NewYork-UnitedStates
34131,Philadelphia-Pennsylvania-UnitedStates
34149,Cambridge-Massachusetts-UnitedStates
34178,NewYork-NewYork-UnitedStates
34208,Cleveland-Ohio-UnitedStates
34213,TarenPoint-Australia
34217,Providence-RhodeIsland-UnitedStates
34254,NewYork-NewYork-UnitedStates
34259,DesMoines-Iowa-UnitedStates
34331,Zug-Switzerland
34335,Kennesaw-Georgia-UnitedStates
34342,Indianapolis-Indiana-UnitedStates
34387,Melbourne-Victoria-Australia
34443,Seattle-Washington-UnitedStates
34603,Austin-Texas-UnitedStates
34640,Montreal-Canada
34683,Berlin-Germany
34695,Melbourne-Australia
34932,Greeley-Colorado-UnitedStates
34986,OwingsMills-Maryland-UnitedStates
35022,Scandia-Minnesota-UnitedStates
35090,London-UnitedKingdom
35093,Melbourne-Australia
35126,Gerona-Spain
35173,Maastricht-Netherlands
35241,NewYork-NewYork-UnitedStates
35244,Glocester-RhodeIsland-UnitedStates
35268,Healdsburg-California-UnitedStates
35310,Istanbul-Turkey
35391,Edinburgh-UnitedKingdom
35533,BuenosAires-Argentina
35553,SanFrancisco-California-UnitedStates
35573,Paris-France
35576,LosAngeles-California-UnitedStates
35600,LosAngeles-California-UnitedStates
35613,Santiago-Chile
35682,Boston-Massachusetts-UnitedStates
35684,Encinitas-California-UnitedStates
35689,GB
35696,Paris-France
35718,Geel-Belgium
35723,BuenosAires-Argentina
35755,Montreal-Canada
35794,Houston-Texas-UnitedStates
35804,Oceanside-California-UnitedStates
35818,Sofia-Bulgaria
35843,Sydney-Australia
35866,SanFrancisco-California-UnitedStates
35895,NewYork-NewYork-UnitedStates
35908,Montreal-Canada
35950,Poplar-UnitedKingdom
36087,Milan-Italy
36132,NewYork-NewYork-UnitedStates
36133,Stockholm-Sweden
36178,SanFrancisco-California-UnitedStates
36214,Worcester-Massachusetts-UnitedStates
36268,Cambridge-Massachusetts-UnitedStates
36293,NewYork-NewYork-UnitedStates
36298,Wokingham-UnitedKingdom
36329,London-UnitedKingdom
36440,Detroit-Michigan-UnitedStates
36462,Berkeley-California-UnitedStates
36478,Austin-Texas-UnitedStates
36480,SanFrancisco-California-UnitedStates
36493,SanFrancisco-California-UnitedStates
36565,Paris-France
36676,Austin-Texas-UnitedStates
36733,Atlanta-Georgia-UnitedStates
36760,SantaAna-California-UnitedStates
36777,SantaRosa-California-UnitedStates
36836,MexicoCity-Mexico
36841,NewYork-NewYork-UnitedStates
36847,Tucson-Arizona-UnitedStates
36897,NewYork-NewYork-UnitedStates
36956,Oakland-California-UnitedStates
36969,SanFrancisco-California-UnitedStates
37014,Washington-DistrictofColumbia-UnitedStates
37048,Victoria-Canada
37073,Berlin-Germany
37083,Montreal-Canada
37110,SmithsBermuda
37122,Philadelphia-Pennsylvania-UnitedStates
37128,NewYork-NewYork-UnitedStates
37131,Bakersfield-California-UnitedStates
37168,Toronto-Canada
37182,Bandon-Oregon-UnitedStates
37224,Langen-Germany
37231,Melbourne-Australia
37254,Carmel-California-UnitedStates
37301,SanFrancisco-California-UnitedStates
37313,MexicoCity-Mexico
37319,LosAngeles-California-UnitedStates
37333,SanRafael-California-UnitedStates
37339,LosAngeles-California-UnitedStates
37347,Somerville-Massachusetts-UnitedStates
37354,Munich-Germany
37360,NewYork-NewYork-UnitedStates
37366,Denver-Colorado-UnitedStates
37404,MountainBrook-Alabama-UnitedStates
37412,Seattle-Washington-UnitedStates
37416,Oakland-California-UnitedStates
37436,Philadelphia-Pennsylvania-UnitedStates
37517,Chepstow-UnitedKingdom
37545,LosAngeles-California-UnitedStates
37607,GB
37637,Vancouver-Canada
37642,Phoenix-Arizona-UnitedStates
37665,Leesburg-Virginia-UnitedStates
37670,Melbourne-Australia
37681,Berkeley-California-UnitedStates
37745,WarwickFarm-Australia
37747,Heidelberg-Germany
37758,SG
37813,Austin-Texas-UnitedStates
37866,ColoradoSprings-Colorado-UnitedStates
37880,JohnsonCity-Tennessee-UnitedStates
37891,Nairobi-Kenya
37935,Toronto-Canada
37979,Dubai-UnitedArabEmirates
37982,Hanover-Germany
38032,Ottawa-Canada
38048,Vienna-Austria
38099,BritishColumbia-Canada
38119,Toronto-Canada
38125,Montreal-Canada
38152,LosAngeles-California-UnitedStates
38166,Oakland-California-UnitedStates
38180,Paris-France
38217,Rome-Italy
38241,London-UnitedKingdom
38265,NewYork-NewYork-UnitedStates
38272,LasVegas-Nevada-UnitedStates
38275,NewYork-NewYork-UnitedStates
38310,Austin-Texas-UnitedStates
38354,Irvington-NewYork-UnitedStates
38358,AnnArbor-Michigan-UnitedStates
38368,Providence-RhodeIsland-UnitedStates
38389,Melbourne-Australia
38411,Montreal-Canada
38437,Mildura-Australia
38488,BuenosAires-Argentina
38507,Scandia-Minnesota-UnitedStates
38549,NewYork-NewYork-UnitedStates
38596,LosAngeles-California-UnitedStates
38613,SantaMonica-California-UnitedStates
38625,Oakland-California-UnitedStates
38642,Washington-DistrictofColumbia-UnitedStates
38648,NewYork-NewYork-UnitedStates
38691,London-UnitedKingdom
38718,Arlington-Virginia-UnitedStates
38719,Toronto-Canada
38735,SantaBarbara-California-UnitedStates
38770,MasonCity-Iowa-UnitedStates
38772,NewYork-NewYork-UnitedStates
38775,Piacenza-Italy
38797,Gothenburg-Sweden
38808,London-UnitedKingdom
38960,Geneva-Switzerland
38974,Paris-France
39004,Ottawa-Canada
39018,NewYork-NewYork-UnitedStates
39035,BuenosAires-Argentina
39058,Toronto-Canada
39063,Queenstown-NewZealand
39083,Houston-Texas-UnitedStates
39084,Pittsford-NewYork-UnitedStates
39087,WashingtonD.C.-DistrictofColumbia-UnitedStates
39150,Texas-UnitedStates
39154,Somerville-Massachusetts-UnitedStates
39210,IowaCity-Iowa-UnitedStates
39277,SanFrancisco-California-UnitedStates
39296,IE
39304,NewYork-NewYork-UnitedStates
39379,Beaverton-Oregon-UnitedStates
39392,NewYork-NewYork-UnitedStates
39407,NewYork-NewYork-UnitedStates
39458,Berkeley-California-UnitedStates
39460,Jerusalem-Israel
39478,Moscow-Russia
39506,LosAngeles-California-UnitedStates
39529,Torino-Italy
39536,Zurich-Switzerland
39596,SanDiego-California-UnitedStates
39599,BainbridgeIsland-Washington-UnitedStates
39603,Brier-Washington-UnitedStates
39648,SanFrancisco-California-UnitedStates
39655,London-UnitedKingdom
39686,WestbrookCenter-Connecticut-UnitedStates
39736,California-UnitedStates
39745,Galveston-Texas-UnitedStates
39753,FortWorth-Texas-UnitedStates
39783,Juvisy-sur-Orge-France
39785,Brasschaat-Belgium
39813,Bremen-Germany
39897,Montreal-Canada
39935,NewYork-NewYork-UnitedStates
39956,Ottawa-Canada
39984,FollyBeach-SouthCarolina-UnitedStates
40078,NewHampshire-UnitedStates
40134,London-UnitedKingdom
40135,SantaCruz-California-UnitedStates
40137,McLean-Virginia-UnitedStates
40175,Milford-Michigan-UnitedStates
40203,SanFrancisco-California-UnitedStates
40215,Montreal-Canada
40262,Evanston-Illinois-UnitedStates
40273,SanDiego-California-UnitedStates
40311,US
40424,Williamsburg-Virginia-UnitedStates
40472,NewYork-NewYork-UnitedStates
40497,Vancouver-Canada
40544,Newcastle-Australia
40552,MenloPark-California-UnitedStates
40567,Telluride-Colorado-UnitedStates
40617,Valencia-Spain
40649,MexicoCity-Mexico
40663,Benicia-California-UnitedStates
40699,London-UnitedKingdom
40751,Boucherville-Canada
40803,Stenungsund-Sweden
40805,Chicago-Illinois-UnitedStates
40822,Dublin-Ireland
40870,Washington-DistrictofColumbia-UnitedStates
40965,Cambridge-Massachusetts-UnitedStates
40969,Dublin-Ireland
41005,London-UnitedKingdom
41070,Rhinebeck-NewYork-UnitedStates
41086,SanRafael-California-UnitedStates
41088,BuenosAires-Argentina
41134,Vancouver-Canada
41138,NewYork-NewYork-UnitedStates
41196,LosAngeles-California-UnitedStates
41202,SantaFe-NewMexico-UnitedStates
41207,Littleton-Massachusetts-UnitedStates
41287,NewYork-NewYork-UnitedStates
41291,Tallinn-Estonia
41323,SanFrancisco-California-UnitedStates
41330,Longnes-France
41350,Seattle-Washington-UnitedStates
41363,LosAngeles-California-UnitedStates
41365,NewYork-NewYork-UnitedStates
41460,Montreal-Canada
41506,Charlotte-NorthCarolina-UnitedStates
41572,SanFrancisco-California-UnitedStates
41693,SantaMonica-California-UnitedStates
41753,Vancouver-Canada
41756,Erlangen-Germany
41765,Somerville-Massachusetts-UnitedStates
41825,AppleValley-Minnesota-UnitedStates
41856,Walton-NewYork-UnitedStates
41864,Washington-DistrictofColumbia-UnitedStates
41870,SanFrancisco-California-UnitedStates
41898,NewYork-NewYork-UnitedStates
41926,SantaClara-California-UnitedStates
41987,Columbia-Maryland-UnitedStates
42023,DoubleBay-Australia
42057,London-UnitedKingdom
42080,Canada
42087,WiltonManors-Florida-UnitedStates
42096,Melbourne-Victoria-Australia
42196,Malmo-Sweden
42197,PaysdelaLoire-France
42205,Winchester-Massachusetts-UnitedStates
42211,Malibu-California-UnitedStates
42214,FranklinPark-NewJersey-UnitedStates
42219,Henderson-Nevada-UnitedStates
42225,Cambridge-UnitedKingdom
42266,SanFrancisco-California-UnitedStates
42269,SherwoodPark-Canada
42273,NewYork-NewYork-UnitedStates
42288,Oakland-California-UnitedStates
42331,Leipzig-Germany
42332,Dublin-Ireland
42385,Monee-Illinois-UnitedStates
42465,SanFrancisco-California-UnitedStates
42467,Ireland
42505,Minneapolis-Minnesota-UnitedStates
42528,NewYork-NewYork-UnitedStates
42634,Montreal-Canada
42642,NewYork-NewYork-UnitedStates
42644,NewYork-NewYork-UnitedStates
42661,Lawrence-Kansas-UnitedStates
42697,Copenhagen-Denmark
42710,NewYork-NewYork-UnitedStates
42749,NewYork-NewYork-UnitedStates
42750,SanFrancisco-California-UnitedStates
42756,NewYork-NewYork-UnitedStates
42792,Montreal-Canada
42804,NewYork-NewYork-UnitedStates
42809,US
42876,Washington-DistrictofColumbia-UnitedStates
42879,Boston-Massachusetts-UnitedStates
42932,Windsor-Canada
43073,RiodeJaneiro-Brazil
43078,Salem-Massachusetts-UnitedStates
43098,Yarraville-Australia
43102,Paris-France
43145,NewYork-NewYork-UnitedStates
43258,Cambridge-Massachusetts-UnitedStates
43273,NewYork-NewYork-UnitedStates
43305,NewYork-NewYork-UnitedStates
43336,Pacheco-California-UnitedStates
43377,Asheville-NorthCarolina-UnitedStates
43393,SanDiego-California-UnitedStates
43445,Montreal-Canada
43478,Montreal-Canada
43543,Belmont-California-UnitedStates
43546,London-UnitedKingdom
43576,Farmington-NewHampshire-UnitedStates
43665,Toronto-Canada
43732,ElCerrito-California-UnitedStates
43766,NewYork-NewYork-UnitedStates
43804,Peterborough-UnitedKingdom
43855,Sabadell-Spain
43891,NewYork-NewYork-UnitedStates
43927,Bangkok-Thailand
43938,Sunnyvale-California-UnitedStates
43941,Atlanta-Georgia-UnitedStates
43997,NorthVancouver-Canada
44088,Greensboro-NorthCarolina-UnitedStates
44089,Edinburgh-UnitedKingdom
44091,NewYork-NewYork-UnitedStates
44111,Sandpoint-Idaho-UnitedStates
44129,Boston-Massachusetts-UnitedStates
44132,London-UnitedKingdom
44143,Washington-DistrictofColumbia-UnitedStates
44190,Canberra-Australia
44214,Miami-Florida-UnitedStates
44298,Sydney-Australia
44350,Reno-Nevada-UnitedStates
44394,WestHollywood-California-UnitedStates
44407,St.Leonard-Maryland-UnitedStates
44415,London-UnitedKingdom
44462,Washington-DistrictofColumbia-UnitedStates
44470,Toronto-Canada
44478,Lincoln-Nebraska-UnitedStates
44509,WheatleyHeights-NewYork-UnitedStates
44574,Paris-France
44575,London-UnitedKingdom
44614,London-UnitedKingdom
44631,SanFrancisco-California-UnitedStates
44670,AnnArbor-Michigan-UnitedStates
44724,LongBeach-NewYork-UnitedStates
44729,NewYork-NewYork-UnitedStates
44858,Washington-DistrictofColumbia-UnitedStates
44871,Sydney-NewSouthWales-Australia
44934,Austin-Texas-UnitedStates
44939,NewYork-NewYork-UnitedStates
45015,Brussels-Belgium
45106,Duluth-Georgia-UnitedStates
45145,Helsinki-Finland
